Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20210127|PRMW|576981|0|1501436|B,Q,N
20210127|PRN|22929|0|62840|Q,N
20210127|PRNT|146301|0|465429|B,Q,N
20210127|PRO|33218|0|84004|Q,N
20210127|PROF|21615|0|55135|Q,N
20210127|PROG|148823|1857|419703|B,Q,N
20210127|PROS|11847|0|41207|Q,N
20210127|PROV|9596|0|10079|Q,N
20210127|PRPB|120053|0|471694|B,Q,N
20210127|PRPB/U|10063|0|113755|Q
20210127|PRPB/WS|66389|5145|92420|Q,N
20210127|PRPH|57680|1988|152740|B,Q,N
20210127|PRPL|349611|498|994994|B,Q,N
20210127|PRPO|79620|4296|378515|B,Q,N
20210127|PRQR|102766|1307|641098|B,Q,N
20210127|PRS|5014|1869|8487|Q
20210127|PRSP|1409637|1016|9881458|B,Q,N
20210127|PRSRU|38307|1989|273478|Q,N
20210127|PRT|7069|0|13209|Q,N
20210127|PRTA|31808|0|166155|B,Q,N
20210127|PRTC|138|0|157|Q
20210127|PRTH|20575|5|40750|Q,N
20210127|PRTK|48747|0|147614|Q,N
20210127|PRTS|816404|48306|3458447|B,Q,N
20210127|PRTY|976115|27583|1563536|B,Q,N
20210127|PRU|568693|1287|882070|B,Q,N
20210127|PRVB|224043|4985|449683|B,Q,N
20210127|PS|174217|306|759148|Q,N
20210127|PSA|70928|100|222962|Q,N
20210127|PSAC|567644|7472|1193192|B,Q,N
20210127|PSACU|3653|0|17661|Q,N
20210127|PSACW|133542|0|225606|Q,N
20210127|PSApC|2261|0|5345|Q,N
20210127|PSApD|2211|0|7362|Q
20210127|PSApE|2158|0|4294|Q,N
20210127|PSApF|135|0|2820|Q
20210127|PSApG|1699|0|3049|Q,N
20210127|PSApH|2295|0|3584|Q
20210127|PSApI|6202|0|9674|Q,N
20210127|PSApJ|1039|0|72223|B,Q
20210127|PSApK|850|0|2650|Q,N
20210127|PSApL|7747|0|17463|Q,N
20210127|PSApM|3382|0|49455|Q,N
20210127|PSApN|5539|0|17446|Q,N
20210127|PSApO|7204|0|25226|Q,N
20210127|PSB|13045|0|23581|Q,N
20210127|PSBpW|541|0|1547|Q
20210127|PSBpX|527|0|2154|Q,N
20210127|PSBpY|656|0|1147|Q,N
20210127|PSBpZ|2737|0|45105|Q
20210127|PSC|518|0|3471|Q,N
20210127|PSCC|1239|0|1761|Q,N
20210127|PSCD|7836|0|16731|Q,N
20210127|PSCE|13080|0|92753|Q,N
20210127|PSCF|1237|0|2517|Q
20210127|PSCH|2846|0|6438|Q,N
20210127|PSCI|1458|0|3380|Q
20210127|PSCM|372|0|1076|Q,N
20210127|PSCT|5350|2201|14736|B,Q,N
20210127|PSCU|1003|0|2220|Q,N
20210127|PSCX|1|0|1|Q
20210127|PSEC|635868|740|2132531|B,Q,N
20210127|PSEP|1080|0|41011|Q
20210127|PSET|3668|0|3831|Q,N
20210127|PSF|7863|42|13661|Q,N
20210127|PSFD|101|0|101|Q,N
20210127|PSHG|5563|0|27232|B,Q,N
20210127|PSI|18630|0|45368|B,Q,N
20210127|PSJ|7866|0|13436|Q,N
20210127|PSK|158269|0|202916|Q,N
20210127|PSL|752|0|1416|Q
20210127|PSLV|260653|1050|878139|Q,N
20210127|PSMB|1153|0|2775|Q,N
20210127|PSMC|2314|0|2400|Q,N
20210127|PSMD|3342|0|3342|Q
20210127|PSMG|702|0|1207|Q,N
20210127|PSMM|2077|0|2091|B,Q
20210127|PSMT|38745|0|56389|Q,N
20210127|PSN|32146|0|75919|B,Q,N
20210127|PSNL|317275|3614|1137236|B,Q,N
20210127|PSO|74144|2|272432|B,Q,N
20210127|PSP|16740|0|47355|Q,N
20210127|PSQ|1804504|400|2875181|B,Q,N
20210127|PSR|2270|0|3887|Q,N
20210127|PST|8445|0|9642|Q,N
20210127|PSTG|443881|1761|1835443|Q,N
20210127|PSTH|651869|5355|2811079|B,Q,N
20210127|PSTH/WS|44152|113|108576|Q,N
20210127|PSTI|89706|100|161920|Q,N
20210127|PSTL|7837|0|12528|Q,N
20210127|PSTV|157541|2358|367210|B,Q,N
20210127|PSTX|26483|0|84846|B,Q,N
20210127|PSX|391797|548|837401|B,Q,N
20210127|PSXP|249504|2873|794344|B,Q,N
20210127|PT|84305|2650|400228|Q,N
20210127|PTA|20691|0|27622|Q,N
20210127|PTBD|40702|0|376960|Q,N
20210127|PTC|138520|2|248210|B,Q,N
20210127|PTCT|199051|1|442894|B,Q,N
20210127|PTE|2477742|789007|4445427|B,Q,N
20210127|PTEN|385345|3405|1177321|B,Q,N
20210127|PTEU|2345|0|7022|Q
20210127|PTF|10822|0|22918|Q,N
20210127|PTGX|65008|0|109037|B,Q,N
20210127|PTH|9545|3687|67553|B,Q,N
20210127|PTIC|729|0|890|Q,N
20210127|PTICU|3952|0|116589|Q,N
20210127|PTICW|1233|0|1238|Q
20210127|PTIN|2490|0|12963|Q
20210127|PTK|1990|0|9903|B,Q,N
20210127|PTK/WS|3878|0|17762|Q,N
20210127|PTLC|10354|0|155111|Q,N
20210127|PTMC|14333|0|38945|Q
20210127|PTMN|146753|15000|398606|Q,N
20210127|PTN|2139334|47821|4014125|B,Q,N
20210127|PTNQ|7524|0|20581|Q,N
20210127|PTNR|525|0|4347|Q,N
20210127|PTON|1216730|965|2854945|B,Q,N
20210127|PTPI|13397|0|41077|Q,N
20210127|PTR|21146|1111|36016|B,Q,N
20210127|PTRS|5368|0|6635|Q,N
20210127|PTSI|3539|0|4855|Q,N
20210127|PTVCB|3220|0|4955|Q,N
20210127|PTVE|58994|0|127496|B,Q,N
20210127|PTY|107412|10164|199514|Q,N
20210127|PUBM|87102|3083|235165|B,Q,N
20210127|PUK|12940|3|50261|Q,N
20210127|PUKp|2002|145|3499|Q,N
20210127|PUKpA|512|0|2038|Q
20210127|PULM|191617|21326|690763|B,Q,N
20210127|PULS|10961|0|72082|Q,N
20210127|PUMP|159921|400|263671|B,Q,N
20210127|PUTW|4160|0|10838|Q
20210127|PUYI|79|0|1333|Q
20210127|PV/U|2757|0|50607|B,Q,N
20210127|PVAC|91696|0|167085|B,Q,N
20210127|PVBC|10020|0|12480|Q,N
20210127|PVG|83858|2400|360035|Q,N
20210127|PVH|291936|65|488212|B,Q,N
20210127|PVI|54|0|3890|Q
20210127|PVL|20219|0|63143|B,Q,N
20210127|PW|7392|919|20338|Q,N
20210127|PWB|3360|1|18069|Q
20210127|PWFL|45160|100|86945|B,Q,N
20210127|PWOD|2300|0|5362|Q,N
20210127|PWR|133788|1830|310552|B,Q,N
20210127|PWS|1032|0|3027|Q
20210127|PWV|5124|0|34942|Q,N
20210127|PWZ|18233|0|31001|Q,N
20210127|PWpA|94|0|294|Q
20210127|PXD|344943|1233|1154440|B,Q,N
20210127|PXE|435|0|2403|Q,N
20210127|PXF|56618|0|80752|Q,N
20210127|PXH|296178|0|381320|Q,N
20210127|PXI|301|0|2835|Q,N
20210127|PXJ|28922|0|36766|B,Q,N
20210127|PXLW|90732|0|262584|Q,N
20210127|PXQ|1|0|923|Q
20210127|PXS|58066|4450|313667|Q,N
20210127|PXSAW|75|75|375|N
20210127|PY|5906|0|5906|Q,N
20210127|PYN|1526|0|2726|Q
20210127|PYPD|9265|0|17291|Q,N
20210127|PYPE|14|0|131|Q
20210127|PYPL|1207854|96564|3422135|B,Q,N
20210127|PYS|100|0|250|Q
20210127|PYZ|51|0|1223|Q
20210127|PZA|163884|0|274003|Q,N
20210127|PZC|1378|0|1729|Q
20210127|PZD|24561|0|44719|B,Q,N
20210127|PZG|47373|0|73598|Q,N
20210127|PZN|25919|0|41224|Q,N
20210127|PZT|359|0|7611|Q,N
20210127|PZZA|125629|133|713766|B,Q,N
20210127|QABA|3373|0|6993|Q,N
20210127|QADA|7149|0|112607|Q,N
20210127|QAI|12597|0|55640|Q,N
20210127|QARP|1301|0|3646|Q,N
20210127|QAT|63889|0|65958|Q,N
20210127|QCLN|470946|10901|954426|B,Q,N
20210127|QCOM|1230942|5265|2554717|B,Q,N
20210127|QCRH|7561|0|10067|Q,N
20210127|QD|780030|30371|3136008|B,Q,N
20210127|QDEC|84067|0|84069|Q,N
20210127|QDEF|3875|0|12303|Q,N
20210127|QDEL|128960|464|239661|B,Q,N
20210127|QDF|802|0|14899|Q,N
20210127|QDIV|10|0|10784|B,Q,N
20210127|QDYN|2|0|5|Q
20210127|QED|1609|0|2180|Q
20210127|QEFA|3602|0|27205|Q,N
20210127|QELL|133315|1136|627202|B,Q,N
20210127|QELLU|9240|205|30179|Q,N
20210127|QELLW|54056|4694|104174|Q,N
20210127|QEMM|1280|0|2015|Q,N
20210127|QEP|581124|5168|1275524|B,Q,N
20210127|QFIN|94817|4750|418314|B,Q,N
20210127|QGEN|48115|3|274799|Q,N
20210127|QGRO|196|0|1759|Q
20210127|QH|15062|164|88409|B,Q,N
20210127|QID|1163826|25747|2188102|B,Q,N
20210127|QINT|831|0|1950|Q
20210127|QIWI|43970|30|154999|B,Q,N
20210127|QK|86841|10722|219472|Q,N
20210127|QLC|920|0|2092|Q,N
20210127|QLD|441282|4612|981532|B,Q,N
20210127|QLGN|2346927|27570|4472961|B,Q,N
20210127|QLI|149813|7076|295805|B,Q,N
20210127|QLS|613|0|1132|Q,N
20210127|QLTA|12317|0|53720|Q,N
20210127|QLV|875|168|4125|Q,N
20210127|QLVD|30|0|74|Q,N
20210127|QLYS|251742|101|511733|B,Q,N
20210127|QMCO|47581|0|88600|B,Q,N
20210127|QMJ|104|0|104|Q
20210127|QMN|753|0|768|Q,N
20210127|QMOM|3815|0|8734|Q,N
20210127|QNST|79661|47|282007|B,Q,N
20210127|QPT|36148|0|42185|Q,N
20210127|QPX|25204|0|25241|Q,N
20210127|QQD|131|0|136|Q,N
20210127|QQEW|21423|0|48019|Q,N
20210127|QQH|3534|0|6742|Q,N
20210127|QQQ|4955458|65125|11227030|B,Q,N
20210127|QQQE|4473|0|33529|Q,N
20210127|QQQJ|242075|4000|783361|B,Q,N
20210127|QQQM|34728|0|71851|B,Q,N
20210127|QQQN|8867|0|17672|Q,N
20210127|QQQX|19865|0|48296|Q,N
20210127|QQXT|2959|0|4318|Q,N
20210127|QRFT|227|0|501|Q,N
20210127|QRHC|8341|1600|24343|Q,N
20210127|QRTEA|973792|713|10203475|B,Q,N
20210127|QRTEB|2367|0|9153|B,Q,N
20210127|QRTEP|54298|0|83225|Q,N
20210127|QRVO|122255|63|465540|B,Q,N
20210127|QS|2104619|193913|6178162|B,Q,N
20210127|QS/WS|8749|0|27607|Q,N
20210127|QSR|166530|1|467335|B,Q,N
20210127|QSY|16|0|250|Q
20210127|QTEC|6368|280|70850|Q,N
20210127|QTNT|91344|0|249785|Q,N
20210127|QTRX|44599|3680|164962|Q,N
20210127|QTS|34567|583|126226|Q,N
20210127|QTSpA|43|0|47|Q
20210127|QTSpB|62|0|164|Q,N
20210127|QTT|3812578|118210|6482792|Q,N
20210127|QTUM|9086|0|17726|Q,N
20210127|QTWO|184135|0|246426|B,Q,N
20210127|QUAD|34770|661|94433|Q,N
20210127|QUAL|26626|25|509576|Q,N
20210127|QUIK|16661|75|56335|B,Q,N
20210127|QUMU|73109|100|324848|B,Q,N
20210127|QUOT|110018|622|205055|B,Q,N
20210127|QURE|45999|1078|202129|B,Q,N
20210127|QUS|8087|0|12221|Q,N
20210127|QVAL|90|0|6184|Q,N
20210127|QVCC|16262|1263|28449|Q,N
20210127|QVCD|900|0|1176|Q
20210127|QWLD|201|0|253|Q
20210127|QYLD|496371|100|884743|B,Q,N
20210127|QYLG|2567|0|2847|Q,N
20210127|R|61291|0|152720|B,Q,N
20210127|RA|64648|1182|119848|B,Q,N
20210127|RAACU|34510|0|45354|Q,N
20210127|RAAX|475|0|839|Q
20210127|RACA|4666|0|12195|Q,N
20210127|RACE|35076|10|104771|B,Q,N
20210127|RAD|821747|1213|2917515|B,Q,N
20210127|RADA|57366|0|304735|B,Q,N
20210127|RADI|12597|0|152691|Q,N
20210127|RAFE|751|0|751|Q
20210127|RAIL|78297|1909|301435|B,Q,N
20210127|RALS|1|0|1|Q
20210127|RAMP|98784|0|244425|Q,N
20210127|RAND|384|0|2609|Q,N
20210127|RAPT|35021|464|68901|B,Q,N
20210127|RARE|53745|0|106006|B,Q,N
20210127|RAVE|66294|1812|366044|Q,N
20210127|RAVI|496|0|11072|Q,N
20210127|RAVN|39196|200|75541|B,Q,N
20210127|RAYC|2662|0|3862|Q,N
20210127|RBA|66422|0|915925|B,Q,N
20210127|RBAC|189463|2700|1019345|B,Q,N
20210127|RBAC/U|4393|0|96478|Q
20210127|RBAC/WS|58361|135|213487|Q,N
20210127|RBB|6215|0|8828|Q,N
20210127|RBBN|114422|1446|266206|B,Q,N
20210127|RBC|27762|7|91369|Q,N
20210127|RBCAA|3607|0|6523|Q,N
20210127|RBCN|632|0|1194|Q,N
20210127|RBKB|2610|0|5615|Q,N
20210127|RBNC|3317|0|9478|Q,N
20210127|RC|66079|2241|111072|Q,N
20210127|RCA|1729|0|2155|Q,N
20210127|RCB|1038|0|1169|Q
20210127|RCD|51894|0|59226|Q,N
20210127|RCEL|10155|0|35883|Q,N
20210127|RCG|920|0|23050|Q,N
20210127|RCHG|640|0|13515|B,Q,N
20210127|RCHGW|29430|582|46809|Q,N
20210127|RCI|34047|103|47841|Q,N
20210127|RCII|139388|0|224067|B,Q,N
20210127|RCKT|72357|0|295231|B,Q,N
20210127|RCKY|6338|0|8062|Q,N
20210127|RCL|714353|1976|1457516|B,Q,N
20210127|RCM|91137|400|283624|B,Q,N
20210127|RCMT|20855|55|41109|Q,N
20210127|RCON|142985|13553|756320|B,Q,N
20210127|RCP|2749|2349|2916|Q
20210127|RCS|43146|300|71576|Q,N
20210127|RCUS|58766|125|227694|B,Q,N
20210127|RDCM|2112|0|23163|Q
20210127|RDFI|420|0|684|Q
20210127|RDFN|205910|1064|533801|B,Q,N
20210127|RDHL|818212|8492|1492004|B,Q,N
20210127|RDI|31391|70|62016|B,Q,N
20210127|RDIB|16|0|19|Q,N
20210127|RDIV|6522|0|48142|Q,N
20210127|RDN|151837|27|438514|Q,N
20210127|RDNT|21124|0|61172|Q,N
20210127|RDS/A|298599|456|818214|B,Q,N
20210127|RDS/B|65511|1311|515299|B,Q,N
20210127|RDUS|81378|3634|279339|Q,N
20210127|RDVT|4681|300|13603|B,Q,N
20210127|RDVY|406824|0|467150|B,Q,N
20210127|RDWR|22873|0|33425|Q,N
20210127|RDY|36495|0|56840|B,Q,N
20210127|RE|41111|0|79834|Q,N
20210127|REAL|612091|6807|1532586|B,Q,N
20210127|REDU|4344|200|8088|Q,N
20210127|REED|226261|8877|626070|B,Q,N
20210127|REET|80042|57|161858|Q,N
20210127|REFR|88294|0|218834|B,Q,N
20210127|REG|142957|0|262322|B,Q,N
20210127|REGI|293839|8529|552490|B,Q,N
20210127|REGL|21393|0|31642|Q,N
20210127|REGN|206311|439|480276|B,Q,N
20210127|REI|1132086|81455|3440111|B,Q,N
20210127|REK|865|0|5843|Q
20210127|REKR|169244|4574|331121|B,Q,N
20210127|RELL|2459|0|9359|Q,N
20210127|RELX|57827|196|109894|Q,N
20210127|REM|83462|39|186234|B,Q,N
20210127|REML|554141|3429|855757|Q,N
20210127|REMX|82840|98|215490|B,Q,N
20210127|RENN|30547|3871|77970|B,Q,N
20210127|REPH|43940|0|258818|Q,N
20210127|REPL|52589|220|189383|B,Q,N
20210127|RES|475050|1293|760053|B,Q,N
20210127|RESD|15|0|90|Q
20210127|RESE|483|0|4389|Q
20210127|RESN|407038|12435|1725991|B,Q,N
20210127|RESP|1596|0|2318|Q,N
20210127|RETA|76637|0|126957|B,Q,N
20210127|RETL|25804|175|148401|B,Q,N
20210127|RETO|32751|28|206844|Q,N
20210127|REV|411897|7798|1229971|B,Q,N
20210127|REVG|7498|0|52681|Q,N
20210127|REVS|196|168|207|Q,N
20210127|REW|3539|0|18130|Q,N
20210127|REX|2657|0|4000|Q,N
20210127|REXR|66623|232|258525|Q,N
20210127|REXRpA|310|0|90310|Q
20210127|REYN|89842|403|531703|Q,N
20210127|REZ|20370|0|38421|Q,N
20210127|REZI|66587|300|302936|B,Q,N
20210127|RF|888475|8554|1690260|B,Q,N
20210127|RFCI|160|0|7637|Q
20210127|RFDA|91|0|6937|Q,N
20210127|RFDI|1557|0|3974|Q
20210127|RFEM|928|0|3912|Q,N
20210127|RFEU|600|0|1000|Q
20210127|RFFC|168|0|3025|Q
20210127|RFG|1546|0|2555|Q,N
20210127|RFI|32794|500|42900|Q,N
20210127|RFIL|5041|200|25170|Q,N
20210127|RFL|21581|0|28441|Q,N
20210127|RFM|3973|0|7941|Q
20210127|RFP|63413|5160|132711|Q,N
20210127|RFUN|5|0|404|Q,N
20210127|RFV|2217|0|3220|Q
20210127|RFpA|6913|0|11788|Q,N
20210127|RFpB|15699|0|23865|Q,N
20210127|RFpC|4704|0|11973|Q,N
20210127|RGA|81561|0|174918|B,Q,N
20210127|RGCO|4544|100|8699|Q,N
20210127|RGEN|97604|995|292802|B,Q,N
20210127|RGI|530|0|7756|B,Q
20210127|RGLD|80167|0|136709|B,Q,N
20210127|RGLS|1729041|26646|3051407|B,Q,N
20210127|RGNX|86927|0|152192|B,Q,N
20210127|RGP|14379|0|33731|Q,N
20210127|RGR|45829|913|124943|B,Q,N
20210127|RGS|505516|1043|1441071|B,Q,N
20210127|RGT|933|200|3994|Q
20210127|RH|70552|713|284862|B,Q,N
20210127|RHE|1315932|12250|2568067|B,Q,N
20210127|RHEpA|606|0|6329|Q,N
20210127|RHI|144314|0|1177135|B,Q,N
20210127|RHP|39447|0|183733|B,Q,N
20210127|RHS|1510|1097|4039|Q,N
20210127|RIBT|77462|148|267659|Q,N
20210127|RICE|10496|0|54168|Q,N
20210127|RICE/WS|200|0|500|N
20210127|RICK|22684|0|33199|B,Q,N
20210127|RIDE|2235922|15832|8128180|B,Q,N
20210127|RIG|12109087|218150|66931525|B,Q,N
20210127|RIGL|851185|5737|2611322|Q,N
20210127|RIGS|2683|0|19403|B,Q,N
20210127|RILY|27093|0|64325|B,Q,N
20210127|RILYG|2094|0|3798|Q,N
20210127|RILYH|1488|0|2437|Q
20210127|RILYI|756|0|1914|Q
20210127|RILYL|200|0|211|Q
20210127|RILYM|3665|0|9310|B,Q,N
20210127|RILYN|1944|0|5896|Q
20210127|RILYO|2915|0|5424|Q,N
20210127|RILYP|1350|0|4796|Q
20210127|RILYT|38532|0|70852|B,Q,N
20210127|RILYZ|2001|0|5075|Q,N
20210127|RINF|5|0|537|Q,N
20210127|RING|31247|2|67235|Q,N
20210127|RIO|178911|728|543536|B,Q,N
20210127|RIOT|1113745|59985|6157938|B,Q,N
20210127|RISN|700|0|1335|Q
20210127|RIV|19486|0|34520|B,Q,N
20210127|RIVE|135|0|211|Q
20210127|RJA|13210|0|4873856|Q,N
20210127|RJF|73918|51|189029|Q,N
20210127|RJI|10687|0|20378|Q,N
20210127|RJN|60|0|1900|Q
20210127|RKDA|147729|889|461336|B,Q,N
20210127|RKT|4658653|37316|11693637|B,Q,N
20210127|RL|228675|0|512170|B,Q,N
20210127|RLAY|68887|1800|97420|Q,N
20210127|RLGT|49420|13|99024|Q,N
20210127|RLGY|233487|179|731100|Q,N
20210127|RLH|8665|0|19604|B,Q,N
20210127|RLI|20809|0|33813|Q,N
20210127|RLJ|81110|0|344550|Q,N
20210127|RLJpA|2401|0|5282|Q
20210127|RLMD|18364|3|28450|Q,N
20210127|RLX|1727059|72369|5946012|B,Q,N
20210127|RLY|7074|0|8518|Q,N
20210127|RM|5554|0|8176|Q,N
20210127|RMAX|5397|0|9795|Q,N
20210127|RMBI|466|0|4240|Q,N
20210127|RMBL|6095|18|19708|B,Q,N
20210127|RMBS|39988|0|221484|Q,N
20210127|RMCF|7924|5|14375|Q,N
20210127|RMD|59209|0|109540|B,Q,N
20210127|RMED|29970|2058|129143|B,Q,N
20210127|RMGBU|20717|0|368518|Q,N
20210127|RMI|4250|0|6194|Q,N
20210127|RMM|4649|0|25744|Q
20210127|RMNI|37869|214|116354|B,Q,N
20210127|RMO|938598|32373|3363974|B,Q,N
20210127|RMO/WS|6897|409|25453|Q,N
20210127|RMPLp|102|0|102|Q
20210127|RMR|6616|0|10701|Q,N
20210127|RMRM|3289|0|12592|Q
20210127|RMT|47262|0|77643|B,Q,N
20210127|RMTI|297003|60229|1120056|B,Q,N
20210127|RNA|64845|0|98331|B,Q,N
20210127|RNDB|1702|0|5528|B,Q
20210127|RNDM|433|0|756|Q
20210127|RNDV|254|0|829|Q,N
20210127|RNEM|122|0|169|Q
20210127|RNET|42764|685|150903|B,Q,N
20210127|RNG|106224|1|309327|B,Q,N
20210127|RNGR|3621|0|6341|Q,N
20210127|RNLC|200|0|344|Q
20210127|RNLX|48490|83|105443|B,Q,N
20210127|RNMC|684|0|1208|Q,N
20210127|RNP|24979|200|48325|Q,N
20210127|RNR|98050|0|237109|B,Q,N
20210127|RNRpE|1134|0|2043|Q
20210127|RNRpF|4533|14|5210|Q,N
20210127|RNSC|35|0|353|Q
20210127|RNST|136335|0|318897|Q,N
20210127|RNWK|64109|6454|517571|Q,N
20210127|ROAD|44194|0|131039|Q,N
20210127|ROAM|1430|0|2558|Q
20210127|ROBO|47044|0|133860|B,Q,N
20210127|ROBT|17505|0|28886|Q,N
20210127|ROCC|18365|0|71046|Q
20210127|ROCCU|740|0|11657|Q
20210127|ROCCW|7709|673|17067|Q
20210127|ROCH|15092|0|45467|B,Q,N
20210127|ROCHU|200|0|564|Q
20210127|ROCHW|21939|1000|41788|Q,N
20210127|ROCK|26647|0|60511|B,Q,N
20210127|RODE|1|0|1|Q
20210127|RODM|11920|0|169532|Q,N
20210127|ROG|10705|0|16121|Q,N
20210127|ROIC|56209|70|134691|Q,N
20210127|ROK|296477|292|855029|B,Q,N
20210127|ROKT|9037|0|11122|Q,N
20210127|ROKU|770724|2904|2516056|B,Q,N
20210127|ROL|432870|0|993123|B,Q,N
20210127|ROLL|23407|0|36026|Q,N
20210127|ROM|6224|0|55606|B,Q,N
20210127|ROMO|100|0|211|Q
20210127|ROOF|63|0|1500|Q
20210127|ROOT|611908|17640|1531587|B,Q,N
20210127|ROP|78882|0|180974|B,Q,N
20210127|RORO|6822|0|12681|Q,N
20210127|ROST|182703|9|589899|B,Q,N
20210127|ROT/U|1955|0|508046|Q,N
20210127|ROUS|3719|0|52138|Q,N
20210127|RP|243385|0|1040962|Q,N
20210127|RPAI|212421|50|551101|Q,N
20210127|RPAR|623878|10|658489|Q,N
20210127|RPAY|260821|0|518028|B,Q,N
20210127|RPD|63266|0|176315|B,Q,N
20210127|RPG|2060|0|19865|Q
20210127|RPLA|47276|4295|268871|Q,N
20210127|RPLA/WS|72727|300|226163|Q,N
20210127|RPM|111278|0|155019|Q,N
20210127|RPRX|264066|51121|1138353|B,Q,N
20210127|RPT|56138|1800|345986|Q,N
20210127|RPTX|14915|103|92174|B,Q,N
20210127|RPTpD|948|0|1787|Q,N
20210127|RPV|7928|0|52734|Q,N
20210127|RQI|91833|6377|168758|B,Q,N
20210127|RRBI|403|0|411|Q,N
20210127|RRC|1112701|10999|3336735|B,Q,N
20210127|RRD|143657|2200|588362|B,Q,N
20210127|RRGB|74910|0|160761|B,Q,N
20210127|RRR|164498|0|690164|Q,N
20210127|RS|35169|2|105472|B,Q,N
20210127|RSF|1839|0|3144|Q,N
20210127|RSG|97767|0|466123|B,Q,N
20210127|RSI|252414|12115|850064|B,Q,N
20210127|RSI/WS|8712|2175|44627|Q,N
20210127|RSP|1043633|2436|1331637|B,Q,N
20210127|RSSS|4434|0|20334|B,Q
20210127|RSVA|26093|0|65294|B,Q,N
20210127|RSVAU|13404|2235|33917|B,Q,N
20210127|RSVAW|2549|5|9347|Q,N
20210127|RSX|348222|0|866425|B,Q,N
20210127|RSXJ|500|0|5615|B,Q
20210127|RTAI|21|0|287|Q
20210127|RTH|28441|300|39369|Q,N
20210127|RTLR|40955|0|77753|Q,N
20210127|RTM|4235|0|37559|Q,N
20210127|RTP|233023|20400|521765|B,Q,N
20210127|RTP/U|2650|0|20774|Q,N
20210127|RTP/WS|16382|0|64600|Q,N
20210127|RTPZ|52146|0|65751|B,Q,N
20210127|RTPZ/U|10590|0|31814|Q,N
20210127|RTPZ/WS|3068|0|3679|Q,N
20210127|RTX|1469806|2369|3713414|B,Q,N
20210127|RUBY|485450|2057|843939|B,Q,N
20210127|RUHN|12699|0|46631|B,Q,N
20210127|RUN|680568|901|1993266|B,Q,N
20210127|RUSHA|19500|0|45027|Q,N
20210127|RUSHB|3191|0|4906|Q,N
20210127|RUSL|15023|219|42145|Q,N
20210127|RUTH|28465|10|150069|B,Q,N
20210127|RVI|12092|0|28917|Q,N
20210127|RVLV|147577|3760|307819|B,Q,N
20210127|RVMD|92068|256|340532|B,Q,N
20210127|RVNC|68080|400|219590|Q,N
20210127|RVNU|5191|0|9898|Q,N
20210127|RVP|491692|1100|1032238|B,Q,N
20210127|RVPH|3401|0|5701|Q,N
20210127|RVPHW|25|25|395|Q
20210127|RVRS|1571|0|2965|Q
20210127|RVSB|16856|0|24404|Q,N
20210127|RVT|58673|0|125114|Q,N
20210127|RWGV|893|0|1745|Q,N
20210127|RWJ|9370|0|156932|B,Q,N
20210127|RWK|732|0|8899|Q,N
20210127|RWL|3258|0|18283|Q,N
20210127|RWLK|472536|5774|1531375|B,Q,N
20210127|RWM|420851|39225|754650|B,Q,N
20210127|RWO|41013|0|68763|B,Q,N
20210127|RWR|2375|0|29804|B,Q,N
20210127|RWT|294105|9801|544809|B,Q,N
20210127|RWVG|2945|0|3784|Q
20210127|RWX|58648|0|142377|Q,N
20210127|RXD|1004|0|2122|Q,N
20210127|RXI|1120|0|2293|Q,N
20210127|RXL|1079|107|4437|Q,N
20210127|RXN|94305|200|464452|B,Q,N
20210127|RXT|754865|8202|2454451|B,Q,N
20210127|RY|129894|0|208056|B,Q,N
20210127|RYAAY|30235|0|168654|B,Q,N
20210127|RYAM|121970|0|186589|B,Q,N
20210127|RYB|7841|0|17588|Q,N
20210127|RYE|1980|4|20198|Q,N
20210127|RYF|39113|0|58981|Q,N
20210127|RYH|1313|0|7787|Q,N
20210127|RYI|20442|0|47845|B,Q,N
20210127|RYJ|139|0|922|Q
20210127|RYLD|12480|0|17547|Q,N
20210127|RYN|26110|0|55727|Q,N
20210127|RYT|8727|0|21246|Q,N
20210127|RYTM|118380|5439|371581|B,Q,N
20210127|RYU|175|0|4158|Q
20210127|RYpT|100|0|100|Q
20210127|RZA|2158|0|4656|Q,N
20210127|RZB|2747|0|3697|B,Q,N
20210127|RZG|42|0|1058|Q
20210127|RZLT|204|0|523|Q
20210127|RZV|716|0|5439|Q,N
20210127|SA|57259|3385|161032|Q,N
20210127|SAA|324|0|417|Q,N
20210127|SABR|1222078|13988|2481473|B,Q,N
20210127|SABRP|276|0|335|Q,N
20210127|SACC|553|0|865|Q,N
20210127|SACH|33643|1433|51443|Q,N
20210127|SAF|361|0|851|Q
20210127|SAFE|22610|0|53008|B,Q,N
20210127|SAFM|27447|0|93902|B,Q,N
20210127|SAFT|14545|0|23083|Q,N
20210127|SAGE|242403|0|436683|B,Q,N
20210127|SAH|79806|528|184751|B,Q,N
20210127|SAIA|18712|0|62552|B,Q,N
20210127|SAIC|101580|0|191869|B,Q,N
20210127|SAII|3918|0|38572|B,Q,N
20210127|SAIIU|100|0|600|Q
20210127|SAIIW|17230|800|38799|Q,N
20210127|SAIL|154195|25370|717948|B,Q,N
20210127|SAK|115|0|880|Q,N
20210127|SAL|1028|0|1607|Q,N
20210127|SALM|123375|0|395328|Q,N
20210127|SALT|22013|289|37112|B,Q,N
20210127|SAM|19184|24|62898|B,Q,N
